City,Date,PM2.5,PM10,NO2,NOx,NH3,O3,AQI,AQI_Bucket
Talcher,2018-11-04,48.12,165.82,9.45,58.46,24.16,13.56,146,Moderate
Talcher,2018-11-05,83.49,275.65,19.45,99.46,25.23,14.32,192,Moderate
Talcher,2018-11-06,85.22,268.83,14.57,172.36,48.64,12.27,246,Poor
Talcher,2018-11-07,62.29,205,13.94,95.21,28.97,12.73,185,Moderate
Talcher,2018-11-08,58.04,205.76,19.43,52.87,24.17,12.88,167,Moderate
Talcher,2018-11-09,77.03,289.01,8.95,44.66,20.63,10.34,181,Moderate
Talcher,2018-11-10,94.21,362.21,6.37,13.19,5.99,12.94,280,Poor
Talcher,2018-11-11,88.86,338.63,6.27,13.33,6,13.05,336,'Very Poor'
Talcher,2018-11-12,83.94,298.36,4.61,16.96,6.36,13.56,271,Poor
Talcher,2018-11-13,89.94,341.24,2.34,17.61,6.49,14.99,255,Poor
Talcher,2018-11-14,89.14,345.01,2.58,18.1,6.55,13.65,315,'Very Poor'
Talcher,2018-11-15,97.94,409.14,3.56,16.79,6.39,14.22,311,'Very Poor'
Talcher,2018-11-16,95.01,444.69,5.91,22.59,6.77,10.33,404,Severe
Talcher,2018-11-17,80.16,345.27,5.52,23.7,6.86,9.75,367,'Very Poor'
Talcher,2018-11-18,71.14,290.4,4.38,37.14,13.68,7.13,314,'Very Poor'
Talcher,2018-11-19,83.12,355.22,6.44,13.11,5.97,12.13,193,Moderate
Talcher,2018-11-20,107.97,474.87,1.4,19.57,6.71,9.93,408,Severe
Talcher,2018-11-21,93.4,429.05,0.53,20.86,6.82,10.9,431,Severe
Talcher,2018-11-22,85.04,420.2,0.15,21.96,6.93,11.35,396,'Very Poor'
Talcher,2018-11-23,81.8,466.19,1.48,19.92,6.75,9.04,422,Severe
Talcher,2018-11-24,66.17,354.59,0.56,20.83,6.83,8.78,360,'Very Poor'
Talcher,2018-11-25,66.46,368.49,0.34,22.18,6.96,7.11,330,'Very Poor'
Talcher,2018-11-26,86.22,477.66,0.43,22.3,6.98,7.67,386,'Very Poor'
Talcher,2018-11-27,110.22,528.3,0.32,21.42,6.88,8.15,525,Severe
Talcher,2018-11-28,110.75,494.5,0.25,37.78,9.96,6.4,489,Severe
Talcher,2018-11-29,95.3,440.33,0.33,22.04,6.94,8.46,356,'Very Poor'
Talcher,2018-11-30,100.66,507.65,0.1,22.4,6.98,8.24,509,Severe
Talcher,2018-12-01,88.36,451.12,0.09,22.83,7.02,8.19,428,Severe
Talcher,2018-12-02,100.93,456.56,0.02,23.45,7.09,8.62,434,Severe
Talcher,2018-12-03,109.94,423.46,28.56,27.97,8.39,8.02,434,Severe
Talcher,2018-12-04,114.58,340.97,28.56,25.74,9.16,7.74,342,'Very Poor'
Talcher,2018-12-05,119.7,346.87,28.56,25.82,7.32,8.15,284,Poor
Talcher,2018-12-06,106.01,299.94,28.56,26.72,7.42,8.72,286,Poor
Talcher,2018-12-07,101.5,308.53,28.56,27.38,7.47,7.6,261,Poor
Talcher,2018-12-08,94.41,239.24,28.56,37.14,13.25,6.64,241,Poor
Talcher,2018-12-09,115.23,306.3,0.2,22.75,7.02,7.17,230,Poor
Talcher,2018-12-10,99.88,280.93,1.02,21.71,6.89,6.08,291,Poor
Talcher,2018-12-11,92.54,282.66,0.96,21.65,6.89,5.94,212,Poor
Talcher,2018-12-12,110.56,301.76,0.82,22.29,6.94,8.1,266,Poor
Talcher,2018-12-13,112,319.79,0.9,21.79,6.91,7.77,261,Poor
Talcher,2018-12-14,89.1,227.65,0.97,21.56,6.88,9.12,269,Poor
Talcher,2018-12-15,77.51,225.23,0.92,22.16,6.94,6.36,166.46,Moderate
Talcher,2018-12-16,54.95,118.13,0.56,22.82,7,5.61,166.46,Moderate
Talcher,2018-12-17,40.37,118.13,1.51,21.11,6.84,6.1,166.46,Moderate
Talcher,2018-12-18,13.6,118.13,1.06,21.99,6.93,6.77,166.46,Moderate
Talcher,2018-12-19,12.14,118.13,0.46,22.6,6.99,6.81,166.46,Moderate
Talcher,2018-12-20,47.8,118.13,0.66,22.52,6.97,5.94,166.46,Moderate
Talcher,2018-12-21,67.17,118.13,0.78,22.88,7.01,6.11,166.46,Moderate
Talcher,2018-12-22,94.18,118.13,0.5,23.81,7.09,5.19,166.46,Moderate
Talcher,2018-12-23,157.16,118.13,0.7,26.48,7.81,3.56,166.46,Moderate
Talcher,2018-12-24,73.79,118.13,5.33,17.26,6.4,4.84,166.46,Moderate
Talcher,2018-12-25,95.97,214.94,7.19,23.3,6.82,6.58,210,Poor
Talcher,2018-12-26,111.33,289.08,6.8,12.66,5.92,6.85,244,Poor
Talcher,2018-12-27,107.57,295.5,6.76,12.62,5.92,7.3,249,Poor
Talcher,2018-12-28,77.2,291.2,6.64,12.82,5.94,5.69,254,Poor
Talcher,2018-12-29,101.04,322.56,6.02,13.61,6.01,5.78,249,Poor
Talcher,2018-12-30,72.57,239.2,5.73,13.98,6.05,4.75,227,Poor
Talcher,2018-12-31,84.3,263.09,5.94,13.73,6.03,5.67,200,Moderate
Talcher,2019-01-01,109.37,316.19,6.47,13.03,5.96,9.42,252,Poor
Talcher,2019-01-02,164.15,379.95,6.14,13.42,6,10.82,304,'Very Poor'
Talcher,2019-01-03,144.06,392.33,5.82,13.86,6.04,10.61,353,'Very Poor'
Talcher,2019-01-04,149.95,391.11,4.88,15.1,6.18,8.41,359,'Very Poor'
Talcher,2019-01-05,141.72,364.26,4.94,15.39,6.22,7.78,336,'Very Poor'
Talcher,2019-01-06,151.23,388.52,5.19,15.81,6.26,6.71,344,'Very Poor'
Talcher,2019-01-07,136.62,405.86,5.46,16.8,6.36,6.64,346,'Very Poor'
Talcher,2019-01-08,94.54,248.18,5.92,17.43,6.42,7.05,307,'Very Poor'
Talcher,2019-01-09,105.66,272.38,5.44,17.25,6.39,6.15,221,Poor
Talcher,2019-01-10,122.14,366.32,5.93,15.27,6.19,5.99,285,Poor
Talcher,2019-01-11,117.54,284.65,5.76,13.95,6.06,6.22,308,'Very Poor'
Talcher,2019-01-12,126.07,309.11,5.36,14.43,6.1,6.74,305,'Very Poor'
Talcher,2019-01-13,148.86,331.98,5.04,14.79,6.14,8.78,306,'Very Poor'
Talcher,2019-01-14,129.5,394.06,5.05,14.78,6.13,8.79,322,'Very Poor'
Talcher,2019-01-15,102.03,387.57,4.75,15.34,6.19,5.73,359,'Very Poor'
Talcher,2019-01-16,115.57,385.7,5.06,9.54,5.88,16.34,360,'Very Poor'
Talcher,2019-01-17,131.89,327.92,6.78,26.48,7.17,37.78,341,'Very Poor'
Talcher,2019-01-18,102.06,481.81,1.65,20.62,6.79,11.4,166.46,Moderate
Talcher,2019-01-19,104.12,375,0.51,20.72,6.81,12.35,336,'Very Poor'
Talcher,2019-01-20,113.96,439.84,0.14,21.77,6.91,12.79,367,'Very Poor'
Talcher,2019-01-21,99.88,424.28,0.03,22.54,6.98,10.45,456,Severe
Talcher,2019-01-22,81.01,291.71,0.07,22.83,7.03,6.54,292,Poor
Talcher,2019-01-23,66.58,242.91,0.25,23.53,7.08,5.78,220,Poor
Talcher,2019-01-24,66.31,198.55,0.14,34.79,8.09,3.53,176,Moderate
Talcher,2019-01-25,47.7,182.62,28.56,23.29,7.07,3.1,155,Moderate
Talcher,2019-01-26,58.67,217.45,28.56,23.38,7.08,5.66,175,Moderate
Talcher,2019-01-27,56.68,210.72,28.56,23.71,7.1,2.75,177,Moderate
Talcher,2019-01-28,55.87,240.84,28.56,23.64,7.11,2.79,164,Moderate
Talcher,2019-01-29,53.41,237.12,28.56,24.88,7.23,5.18,200,Moderate
Talcher,2019-01-30,78.87,339.23,28.56,24.03,7.14,9.33,230,Poor
Talcher,2019-01-31,95.67,362.96,28.56,25.24,7.26,10.52,326,'Very Poor'
Talcher,2019-02-01,102.53,356.48,28.56,24.94,9.09,8.94,301,'Very Poor'
Talcher,2019-02-02,99.74,421.57,28.56,24.82,7.23,10.57,370,'Very Poor'
Talcher,2019-02-03,101.98,444.2,28.56,26.11,7.36,9.33,397,'Very Poor'
Talcher,2019-02-04,82.05,386.16,28.56,26.83,7.42,10.03,386,'Very Poor'
Talcher,2019-02-05,96.65,482.14,28.56,27.3,7.47,9.83,418,Severe
Talcher,2019-02-06,88.48,444.48,3.79,27.05,7.44,8.99,439,Severe
Talcher,2019-02-07,83.85,370.72,28.56,26.37,7.39,6.5,404,Severe
Talcher,2019-02-08,60.24,291.43,28.56,25.61,7.31,4.44,233,Poor
Talcher,2019-02-09,51.07,256.14,28.56,27.68,7.52,5.03,248,Poor
Talcher,2019-02-10,61.86,320.44,28.56,28.18,7.57,8.25,211,Poor
Talcher,2019-02-11,63.48,330.54,28.56,28.62,7.61,9.31,278,Poor
Talcher,2019-02-12,87.87,402.77,28.56,29.38,7.69,8.78,350,'Very Poor'
Talcher,2019-02-13,106.94,502.63,28.56,25.58,7.31,10.23,398,'Very Poor'
Talcher,2019-02-14,129.55,567.83,28.56,27.07,7.46,14.16,570,Severe
Talcher,2019-02-15,68.38,336.82,28.56,29.15,7.66,7.5,425,Severe
Talcher,2019-02-16,71.75,311.87,28.56,48.25,12.38,6.38,274,Poor
Talcher,2019-02-17,59.61,233.28,28.56,35.24,27.86,4.86,229,Poor
Talcher,2019-02-18,75.49,324.06,28.56,42.93,10.49,8.68,236,Poor
Talcher,2019-02-19,90.51,420.1,28.56,30.08,7.74,8.59,347,'Very Poor'
Talcher,2019-02-20,94.73,427.68,28.56,30.54,7.8,12.42,390,'Very Poor'
Talcher,2019-02-21,81.52,404.66,28.56,25.23,7.28,6.94,351,'Very Poor'
Talcher,2019-02-22,116.52,768.16,28.56,24.94,7.23,3.71,437,Severe
Talcher,2019-02-23,75.06,635.78,28.56,29.09,7.68,5.58,166.46,Moderate
Talcher,2019-02-24,71.07,369.02,28.56,27.66,7.52,8,437,Severe
Talcher,2019-02-25,39.16,187.19,28.56,32.84,8.77,5.59,222,Poor
Talcher,2019-02-26,27.67,108.55,28.56,26.96,7.46,2.46,118,Moderate
Talcher,2019-02-27,23.09,125.2,28.56,27.85,7.55,2.2,111,Moderate
Talcher,2019-02-28,29.97,168.95,28.56,29.69,7.72,5.54,129,Moderate
Talcher,2019-03-01,29.6,158.68,28.56,29.07,7.66,4.02,148,Moderate
Talcher,2019-03-02,37.64,200.46,28.56,27.44,7.48,3.69,151,Moderate
Talcher,2019-03-03,58.16,282.48,28.56,28.38,7.58,7.14,179,Moderate
Talcher,2019-03-04,33.19,185.36,28.56,27.11,7.47,6.04,221,Poor
Talcher,2019-03-05,29.56,136.7,28.56,32.29,8.46,4.25,133,Moderate
Talcher,2019-03-06,45.91,242.28,28.56,29.37,7.7,7.13,195,Moderate
Talcher,2019-03-07,67.33,379.94,28.56,39.96,9.36,7.3,266,Poor
Talcher,2019-03-08,61.65,368.35,28.56,31.7,7.93,8.93,166.46,Moderate
Talcher,2019-03-09,62.78,322.38,28.56,27.82,7.53,6.23,166.46,Moderate
Talcher,2019-03-10,67.45,118.13,28.56,26.88,7.45,7.39,166.46,Moderate
Talcher,2019-03-11,67.45,118.13,28.56,25.61,7.32,11.93,166.46,Moderate
Talcher,2019-03-12,18.06,118.13,28.56,26.47,7.39,4.31,166.46,Moderate
Talcher,2019-03-13,65.8,384.47,11.36,25.68,7.27,12.6,166.46,Moderate
Talcher,2019-03-14,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2019-03-15,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2019-03-16,61.5,155.29,6.71,33.94,7.75,9.24,166.46,Moderate
Talcher,2019-03-17,67.45,118.13,5.96,43.86,8.75,7.75,166.46,Moderate
Talcher,2019-03-18,31.22,118.13,5.8,35.04,7.86,5.04,166.46,Moderate
Talcher,2019-03-19,78.55,118.8,6.32,43.46,8.57,8.42,166.46,Moderate
Talcher,2019-03-20,39.23,158.18,8.04,32.04,7.52,16.02,166.46,Moderate
Talcher,2019-03-21,33.25,145.56,8,32.06,7.54,5.83,121,Moderate
Talcher,2019-03-22,42.6,179.81,7.01,33.28,7.65,7.87,148,Moderate
Talcher,2019-03-23,46.63,217.15,8.1,31.87,7.52,8.75,161,Moderate
Talcher,2019-03-24,60.74,326.64,8.06,31.98,7.51,6.93,219,Poor
Talcher,2019-03-25,85,392.46,7.38,32.83,7.59,11.68,335,'Very Poor'
Talcher,2019-03-26,53.41,248.96,7.28,32.94,7.61,8.34,292,Poor
Talcher,2019-03-27,28.11,148.93,7.69,32.43,7.57,6.86,156,Moderate
Talcher,2019-03-28,34.38,169.7,7.43,32.78,7.58,7.72,123,Moderate
Talcher,2019-03-29,45.84,218.72,7.12,33.13,7.61,9.44,166,Moderate
Talcher,2019-03-30,95.85,273.08,6.55,33.82,7.69,11.61,191,Moderate
Talcher,2019-03-31,58.86,220.16,6.68,33.71,7.68,15.11,213,Poor
Talcher,2019-04-01,47.74,195.92,6.47,33.99,7.7,8.07,200,Moderate
Talcher,2019-04-02,50.37,196.44,11.4,27.33,7.01,9.07,145,Moderate
Talcher,2019-04-03,43.63,174.8,16.39,20.89,6.36,6.13,164,Moderate
Talcher,2019-04-04,27.84,128,16.09,21.29,6.38,3.72,130,Moderate
Talcher,2019-04-05,55.95,235.28,16.03,21.33,6.39,6.18,144,Moderate
Talcher,2019-04-06,29.53,131.35,15.4,22.08,6.46,4.66,168,Moderate
Talcher,2019-04-07,21.02,104.95,15.27,22.27,6.49,6.36,114,Moderate
Talcher,2019-04-08,18.61,92.87,15.79,21.64,6.42,4.47,89,Satisfactory
Talcher,2019-04-09,47.88,188.3,16.1,21.2,6.38,6.1,124,Moderate
Talcher,2019-04-10,58.43,139.58,15.58,22.51,6.92,4.37,158,Moderate
Talcher,2019-04-11,46.71,162.61,15.61,21.8,6.43,8.7,119,Moderate
Talcher,2019-04-12,52.99,221.52,14.97,22.56,6.52,9.69,170,Moderate
Talcher,2019-04-13,33.4,135.29,15.28,47.38,11.27,11.43,155,Moderate
Talcher,2019-04-14,30.56,112.23,15.44,31.38,16.99,4.18,166.46,Moderate
Talcher,2019-04-15,53.68,226.94,15.03,22.48,6.49,10.95,183,Moderate
Talcher,2019-04-16,60.44,242.33,16.46,26.12,6.87,14.69,180,Moderate
Talcher,2019-04-17,57.94,269.22,15.44,22,6.45,10.9,253,Poor
Talcher,2019-04-18,34.74,140.61,9.91,29.19,7.22,8.75,144,Moderate
Talcher,2019-04-19,44.86,137.62,17.09,31.13,7.35,3.56,128,Moderate
Talcher,2019-04-20,43.61,135.13,18.56,18.07,6.05,6.72,124,Moderate
Talcher,2019-04-21,28.04,116.55,17.6,41.2,11.3,4.85,120,Moderate
Talcher,2019-04-22,49.73,139.6,18.22,18.5,6.1,9.5,130,Moderate
Talcher,2019-04-23,45.09,128.93,18.35,18.4,6.07,13.84,116,Moderate
Talcher,2019-04-24,23.3,87.02,18.33,18.42,6.08,5.88,99,Satisfactory
Talcher,2019-04-25,27.72,102.66,17.63,19.17,6.16,11.12,93,Satisfactory
Talcher,2019-04-26,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Talcher,2019-04-27,34.69,161.68,28.56,173.45,20.51,11.64,166.46,Moderate
Talcher,2019-04-28,50.82,298.76,16.86,27.3,6.49,3.88,166.46,Moderate
Talcher,2019-04-29,36.35,165.98,15.89,21.55,6.42,9.14,166.46,Moderate
Talcher,2019-04-30,39.81,90.26,16.24,21.1,6.36,5.26,104,Moderate
Talcher,2019-05-01,21.91,69.03,15.82,49.26,11.45,2.98,89,Satisfactory
Talcher,2019-05-02,16.34,66.35,13.18,25.14,6.81,2.03,77,Satisfactory
Talcher,2019-05-03,26.08,110.21,12.51,76.66,16.56,4.7,102,Moderate
Talcher,2019-05-04,37.46,73.77,13.43,24.81,6.76,3.13,166.46,Moderate
Talcher,2019-05-05,36.91,164.08,14.86,22.93,6.57,4.96,132,Moderate
Talcher,2019-05-06,38.49,172.54,14.18,28.65,7.54,4.79,140,Moderate
Talcher,2019-05-07,55.63,218.71,13.78,24.24,6.69,10.32,168,Moderate
Talcher,2019-05-08,53.84,226.97,13.67,24.31,6.7,9.6,177,Moderate
Talcher,2019-05-09,42.87,203.68,12.38,25.93,6.85,7.36,170,Moderate
Talcher,2019-05-10,46.56,204.14,13.54,24.41,6.7,7.86,171,Moderate
Talcher,2019-05-11,38.56,156.87,11.91,38.64,8.08,4.27,155,Moderate
Talcher,2019-05-12,38.28,139.66,14.01,24.02,6.68,3.63,134,Moderate
Talcher,2019-05-13,45.89,219.76,12.98,25.27,6.81,5.51,169,Moderate
Talcher,2019-05-14,25.43,129.35,12.44,25.98,6.87,3.99,135,Moderate
Talcher,2019-05-15,27.15,115.69,12.66,33.71,8.56,5.7,119,Moderate
Talcher,2019-05-16,67.45,118.13,28.56,32.31,23.48,34.49,111,Moderate
Talcher,2019-05-17,35.3,149.75,13.18,24.94,6.79,11.88,166.46,Moderate
Talcher,2019-05-18,34.7,147.07,11.6,26.97,6.98,7.2,123,Moderate
Talcher,2019-05-19,32.94,144.89,10.82,27.94,7.08,8.76,133,Moderate
Talcher,2019-05-20,25.41,131.69,10.81,27.98,7.07,3.55,126,Moderate
Talcher,2019-05-21,31.36,152.98,8.82,30.64,7.38,4.89,127,Moderate
Talcher,2019-05-22,31.46,133.64,9.74,29.38,7.24,6.86,127,Moderate
Talcher,2019-05-23,21.48,110.94,10.75,28.04,7.08,2.97,117,Moderate
Talcher,2019-05-24,21.82,92.22,7.14,34.99,7.79,3.81,102,Moderate
Talcher,2019-05-25,24.64,122.64,10.26,41.1,8.07,6.4,98,Satisfactory
Talcher,2019-05-26,30.15,118.12,12.84,25.25,6.79,4.84,122,Moderate
Talcher,2019-05-27,31.74,148.15,9.27,29.95,7.29,3.86,116,Moderate
Talcher,2019-05-28,27.7,136.62,12.25,34.88,8.34,7.93,126,Moderate
Talcher,2019-05-29,50.46,183.66,10.15,28.92,7.21,8.21,167,Moderate
Talcher,2019-05-30,28.84,123.52,12.15,26.14,6.88,7.33,124,Moderate
Talcher,2019-05-31,34.58,126.38,9.84,67.77,10.35,10.43,125,Moderate
Talcher,2019-06-01,53.16,141.34,13.47,24.32,6.68,15.96,136,Moderate
Talcher,2019-06-02,18.93,77.32,9.47,55.91,19.19,5.06,114,Moderate
Talcher,2019-06-03,31.83,128.85,9.68,29.31,7.21,3.39,112,Moderate
Talcher,2019-06-04,24.82,102.59,9.42,29.66,7.25,4.27,118,Moderate
Talcher,2019-06-05,29.72,117.76,11.28,27.13,6.98,6.29,98,Satisfactory
Talcher,2019-06-06,67.45,118.13,28.56,32.31,23.48,34.49,117,Moderate
Talcher,2019-06-07,18.29,98.23,10.53,30.02,7.24,6.9,166.46,Moderate
Talcher,2019-06-08,32.36,106.2,3.88,39.08,8.23,3.98,93,Satisfactory
Talcher,2019-06-09,30.64,120.9,4.48,41.42,8.46,7.81,110,Moderate
Talcher,2019-06-10,31.89,107.81,8.51,30.73,7.36,8.18,108,Moderate
Talcher,2019-06-11,37.45,154.65,8.58,39.41,8.4,9.55,121,Moderate
Talcher,2019-06-12,25.85,125.17,6.66,35.43,7.86,13.18,123,Moderate
Talcher,2019-06-13,12.75,92.89,3.05,87,16.62,12.65,120,Moderate
Talcher,2019-06-14,24.12,102.19,10.41,31.46,7.37,8.08,166.46,Moderate
Talcher,2019-06-15,67.45,118.13,9.75,39.66,8.05,9.37,166.46,Moderate
Talcher,2019-06-16,14.43,143.96,12.19,26.68,6.94,3.96,166.46,Moderate
Talcher,2019-06-17,20.23,99.04,8.52,31.16,7.44,4.25,97,Satisfactory
Talcher,2019-06-18,26.75,131.45,3.2,38.39,8.2,7.52,116,Moderate
Talcher,2019-06-19,36.16,183.73,6.77,33.27,7.65,8.6,136,Moderate
Talcher,2019-06-20,36.86,146.59,5.48,53.79,10.37,6.67,149,Moderate
Talcher,2019-06-21,17.58,71.05,6.48,33.53,7.69,3.59,75,Satisfactory
Talcher,2019-06-22,23.99,49.42,6.6,38.96,15.17,4.69,86,Satisfactory
Talcher,2019-06-23,15.8,53.89,6.43,33.58,7.68,4.03,58,Satisfactory
Talcher,2019-06-24,14.22,54.79,7.01,32.83,7.59,7.11,58,Satisfactory
Talcher,2019-06-25,18.3,76.28,6.12,37.17,8.04,2.16,63,Satisfactory
Talcher,2019-06-26,15.44,65.11,5.37,47.07,9.42,5.83,71,Satisfactory
Talcher,2019-06-27,20.9,94.58,7.01,32.85,7.61,4.39,76,Satisfactory
Talcher,2019-06-28,31.6,111.06,6.97,34.79,9.79,4.5,96,Satisfactory
Talcher,2019-06-29,30.87,132.92,7.4,32.42,7.56,3.4,124,Moderate
Talcher,2019-06-30,20.54,61.42,6.35,33.75,7.69,1.93,100,Satisfactory
Talcher,2019-07-01,25.09,57.48,5.15,35.21,7.82,1.84,82,Satisfactory
Talcher,2019-07-02,18.32,59.72,7.14,33.9,7.7,1.9,83,Satisfactory
Talcher,2019-07-03,19.94,79.01,6,40.15,8.19,2.81,79,Satisfactory
Talcher,2019-07-04,17.26,38.61,5.62,46.81,8.74,1.15,81,Satisfactory
Talcher,2019-07-05,30.92,59.67,5.13,54.65,9.7,1.35,102,Moderate
Talcher,2019-07-06,12.41,37.57,3.42,37.29,8.06,0.31,86,Satisfactory
Talcher,2019-07-07,23.24,76.33,5.53,35.46,7.86,1.3,88,Satisfactory
Talcher,2019-07-08,24.06,105.08,5.71,34.54,7.78,1.21,99,Satisfactory
Talcher,2019-07-09,23.04,113.5,4.91,35.44,7.86,1.41,112,Moderate
Talcher,2019-07-10,18.98,100.29,4.52,35.93,7.92,0.81,100,Satisfactory
Talcher,2019-07-11,15.95,89.91,5.64,34.56,7.78,0.89,99,Satisfactory
Talcher,2019-07-12,23.79,111.89,6.51,36.78,7.96,1.71,97,Satisfactory
Talcher,2019-07-13,27.23,133.84,5.9,34.25,7.74,2.08,116,Moderate
Talcher,2019-07-14,35.48,112,4.72,46.63,19.74,1.8,127,Moderate
Talcher,2019-07-15,29,141.24,5.03,35.34,7.85,2.51,109,Moderate
Talcher,2019-07-16,36.21,197.62,3.27,37.45,8.06,3.9,149,Moderate
Talcher,2019-07-17,43.58,169.03,1.88,42.42,9.43,3,171,Moderate
Talcher,2019-07-18,34.79,140.96,1.96,50.87,10.53,3.73,118,Moderate
Talcher,2019-07-19,9.42,134.52,1.3,54.73,9.45,1.42,123,Moderate
Talcher,2019-07-20,13.09,53.43,1.68,43.59,8.66,1.35,67,Satisfactory
Talcher,2019-07-21,18.53,47.83,3.28,48.54,9.63,2.69,71,Satisfactory
Talcher,2019-07-22,17.05,63.46,0.63,45.63,8.89,1.98,62,Satisfactory
Talcher,2019-07-23,16.44,68.09,1.57,44.88,8.81,2.59,65,Satisfactory
Talcher,2019-07-24,21.6,103.03,7.21,35.01,7.77,1.86,77,Satisfactory
Talcher,2019-07-25,28.79,80.01,8.7,38.69,8.86,3.06,100,Satisfactory
Talcher,2019-07-26,14.82,35.74,9.75,38.85,8.09,0.86,91,Satisfactory
Talcher,2019-07-27,11.48,41.59,7.89,31.65,7.42,0.87,80,Satisfactory
Talcher,2019-07-28,18.42,52.96,9.11,31.99,7.47,1.13,90,Satisfactory
Talcher,2019-07-29,11.7,38.46,8.67,32.21,7.49,0.9,78,Satisfactory
Talcher,2019-07-30,14.68,51.36,9.02,31.22,7.4,1.53,71,Satisfactory
Talcher,2019-07-31,17.89,65.25,9.22,29.89,7.27,0.75,74,Satisfactory
Talcher,2019-08-01,6.76,34.75,10.5,28.36,7.09,0.45,77,Satisfactory
Talcher,2019-08-02,18.39,62.34,10.94,27.49,7,3.23,93,Satisfactory
Talcher,2019-08-03,12.77,44.56,10.31,28.34,7.09,0.93,94,Satisfactory
Talcher,2019-08-04,8.61,32.05,10.09,28.59,7.1,1.56,83,Satisfactory
Talcher,2019-08-05,14.06,48.93,11.57,26.74,6.92,1.92,87,Satisfactory
Talcher,2019-08-06,23.24,50.97,6.3,36.78,7.95,2.25,89,Satisfactory
Talcher,2019-08-07,20.26,46.83,0.21,44.81,8.8,1.66,99,Satisfactory
Talcher,2019-08-08,13.98,39.26,3.19,41.55,8.45,1.28,87,Satisfactory
Talcher,2019-08-09,17.65,69.73,8.45,30.81,7.34,1.45,85,Satisfactory
Talcher,2019-08-10,20.65,82.44,9.1,29.72,7.23,2.13,103,Moderate
Talcher,2019-08-11,21.76,100.14,7.59,31.65,7.43,2.8,102,Moderate
Talcher,2019-08-12,25.89,83.43,6.94,32.5,7.5,1.9,102,Moderate
Talcher,2019-08-13,24.04,118.13,7.28,32.35,7.48,1.18,166.46,Moderate
Talcher,2019-08-14,67.45,118.13,9.68,38.26,8.2,1.93,166.46,Moderate
Talcher,2019-08-15,37.77,118.13,10.2,28.45,7.09,1.89,166.46,Moderate
Talcher,2019-08-16,67.45,118.13,8.98,29.86,7.23,3.5,166.46,Moderate
Talcher,2019-08-17,35.13,118.13,7.81,31.33,7.39,1.83,166.46,Moderate
Talcher,2019-08-18,17.76,118.13,8.12,33.53,10.28,2.29,166.46,Moderate
Talcher,2019-08-19,12.7,118.13,9.34,29.46,7.21,1.16,166.46,Moderate
Talcher,2019-08-20,21.08,49.37,8.31,31.24,7.37,3.12,166.46,Moderate
Talcher,2019-08-21,24.03,68.31,6.85,32.68,7.53,2.73,104,Moderate
Talcher,2019-08-22,36.68,97.03,7.19,42.13,8.35,6.42,105,Moderate
Talcher,2019-08-23,35.27,59.03,6.7,33.44,7.6,2.28,110,Moderate
Talcher,2019-08-24,37.09,84.83,6.67,33.62,7.62,4.57,112,Moderate
Talcher,2019-08-25,30.54,68.07,6.61,34.23,7.68,2.58,108,Moderate
Talcher,2019-08-26,18.09,80.35,7.78,33.22,7.58,0.81,103,Moderate
Talcher,2019-08-27,31.43,101.4,9.1,29.65,7.22,2.34,115,Moderate
Talcher,2019-08-28,26.15,119.51,8.73,30.15,7.27,1.42,112,Moderate
Talcher,2019-08-29,24.49,73.02,8.2,34.01,7.62,2.83,108,Moderate
Talcher,2019-08-30,34.32,84.01,5.37,38.15,8.12,5.94,103,Moderate
Talcher,2019-08-31,15.9,48.96,3.07,48.3,9.18,7.23,82,Satisfactory
Talcher,2019-09-01,16.31,34.9,3.79,55.48,16.02,0.77,57,Satisfactory
Talcher,2019-09-02,21,55.36,4.19,36.99,8,0.47,72,Satisfactory
Talcher,2019-09-03,20.71,53.8,4.34,36.07,7.91,0.95,88,Satisfactory
Talcher,2019-09-04,29.07,50.96,7.61,32.81,7.57,1.08,100,Satisfactory
Talcher,2019-09-05,21.03,53.23,0.69,43.31,8.66,0.81,85,Satisfactory
Talcher,2019-09-06,15.76,35.12,7.03,48.64,9.07,1.05,84,Satisfactory
Talcher,2019-09-07,14.08,33.83,8.28,31.31,7.37,0.5,94,Satisfactory
Talcher,2019-09-08,24.3,45.69,9.28,33.54,7.6,0.7,166.46,Moderate
Talcher,2019-09-09,25.6,52.64,8.05,32.95,7.57,0.57,166.46,Moderate
Talcher,2019-09-10,24.15,62.87,8.45,30.93,7.38,0.5,69,Satisfactory
Talcher,2019-09-11,30.58,83.52,6.79,41.69,8.29,0.38,76,Satisfactory
Talcher,2019-09-12,24.97,48.36,6.38,40.75,8.36,0.69,79,Satisfactory
Talcher,2019-09-13,19.09,49.49,5.69,35.6,7.86,0.84,69,Satisfactory
Talcher,2019-09-14,25.07,68.49,9.61,30.88,7.39,1.52,75,Satisfactory
Talcher,2019-09-15,24.05,70.29,8.36,31.17,7.41,1.21,84,Satisfactory
Talcher,2019-09-16,21.42,72.21,8.24,31.25,7.43,1.41,75,Satisfactory
Talcher,2019-09-17,14.39,42.47,8.74,30.99,7.41,1.23,63,Satisfactory
